User ID #	Item #	Item Type	Item Type Modifier	Category	Category Item #	Description	Nearby
041	063	ART	01	Furniture	036	One large glass orb, two decorative hour glasses (one with black sand, one with white sand)	TABLE
041	064	BEVERAGES	01	Furniture	037	Bottle of 100% Agave Mezcal	TABLE
041	065	LIGHTING	01	Furniture	038	Small standing lamp with silver base, white shade, silver pull-string cord	TABLE
041	066	DRAWERS	03	Furniture	039	Short white Poppin brand metal drawers with lockable top drawer	LAPTOP, CORDS, BED
041	067	BEVERAGES	02	Furniture	040	Medium-sized clear glass teapot containing two bags of tea and approx 25% full with water (sitting on elevated kettle rest), one Ball jar filled halfway full with water	WHITE DRAWERS
041	068	TRAYS		Furniture	041	White and blue porcelain tray (empty)	WHITE DRAWERS
041	069	WRITING IMPLEMENTS	02	Furniture	042	Two pens	WHITE DRAWERS
041	070	BOOKS	05	Furniture	043	Stack of 2 notebooks and 21 books, incl "501 Italian Verbs", "Nightwood", "The Diary of Anais NN", "Duino Elegies", "A Room of One's Own"	WHITE DRAWERS
041	071	BEDS		Furniture	044	Matress resting directly on floor: white fitted sheet and white comforter (with three small brown droplet stains in upper right corner)	WHITE DRAWERS, BEDSIDE TABLE
041	072	PILLOWS		Furniture	045	Two long pillows with white pillowcases, one large baby blue sitting pillow with a back and armrests	BED
041	073	CLOTHING	07	Furniture	046	Pajama pants, robe, tank top, sports bra, blouses (color profile white, grey, light blue)	BED
041	074	PHONES		Furniture	047	iPhone in wood and salmon-colored case	BED
041	075	HUMANS		Furniture	048	Woman in blue jeans, red top, blue earrings	BED
041	076	COMPUTERS	02	Furniture	049	Macbook Pro (in use), one sticker that reads 'iiif.io'	BED
041	077	NIGHTSTANDS		Furniture	050	White bedside table with one drawer and one shelf	BED, ENTRY DOOR
041	078	LIGHTING	02	Furniture	051	Small standing lamp with silver base, white shade, silver pull-string cord	BEDSIDE TABLE
041	079	CUPS	02	Furniture	052	Two wide-mouth Ball jars (one 80% full of water), one white coffee mug with pink roses (approx 80% full with tea)	BEDSIDE TABLE
041	080	PERSONAL ITEMS	06	Furniture	053	Black ponytail holder, Palmer's cocoa butter lotion, silver hair brush, baby wipes (visible inside bottom drawer)	BEDSIDE TABLE
041	081	MEDICINES		Furniture	054	Tea tree oil, small bottle of non-drowsy Wal-itin, Hall's throat lozenges	BEDSIDE TABLE
041	082	BOOKS	06	Furniture	055	Stack of 6 books, incl: "Cane", "No Country for Old Men"	BEDSIDE TABLE
041	083	GLASSWARE	01	Furniture	056	Tall glass pitcher	BEDSIDE TABLE
041	084	PAPERS	05	Furniture	057	Universal Waite Tarot deck, two additional scattered books, 4 notebooks, opened mail, papers stuffed inside of school folders	BEDSIDE TABLE
041	085	DOORS		On the Walls	001	White painted wood door with brass lock and clear plastic faux-crystal handle	SHOEBOX, BEDSIDE TABLE
041	086	TOWELS		On the Walls	002	Two red, one purple, one blue (hung on over-the-door hooks)	ENTRY DOOR
041	087	HATS		On the Walls	003	Red shower cap	ENTRY DOOR
041	088	HANGERS		On the Walls	004	White plastic clothes hanger (empty)	ENTRY DOOR
041	089	ALARMS		On the Walls	005	Off-white plastic fire alarm	ENTRY DOOR, WALLS
041	090	REMOTES		On the Walls	006	Off-white plastic remote control for air conditioner (?)	ENTRY DOOR, WALLS
041	091	FIREPLACES		On the Walls	007	Brick fireplace (clearly not used) with white wooden top shelf	WARDROBE (01), WARDROBE (02)
041	092	GLASSWARE	02	On the Walls	008	Large Strauss jug filled with crystals (resembling sugar or salt), Ball jar approx 50% full with water, empty Napa Valley Sauv Blanc bottle containing incense, empty rosewater bottle with Chinese good fortune talisman hung around neck, purple jar candle, medium blue bottle of Radha Rosehip Oil	FIREPLACE
041	093	ART	02	On the Walls	009	Three square prints of Japanese paintings, one decorative San Francisco Chinatown postcard, one brightly-colored Mexican shadowbox, one black and white drawing of trees	FIREPLACE
041	094	MISC	03	On the Walls	010	One spoon, two stick candles (tipped and dusty), two small wooden bobblehead animals, copper LED wire, stained Fresh-Nap moist towelette, hand-written email address on scrap of paper, small black plastic screw-top lid, two clay-fired candleholders in the shape of a blooming tulip, Japanese-style picture booth photos of a male-female couple	FIREPLACE
041	095	BAGS	06	On the Walls	011	One large blue Chinese-style satchel, one canvas pull-string bag	FIREPLACE
041	096	BOXES	04	On the Walls	012	Wooden box (propped vertically against wall), black lacquer jewelry box (containing necklaces, bracelets, and rings)	FIREPLACE
041	097	TINS		On the Walls	013	Tall tin of New Mexico Pinon coffee (empty); reads "Great coffee is a matter of a Pinon!"	FIREPLACE
041	098	CLOTHING	08	On the Walls	014	One red scarf with pink flowers, one black cloth hairband	FIREPLACE
041	099	WINDOWS		On the Walls	015	Bay windows with white canvas blinds; two blinds down, one blind up (same for windows)	WALLS
041	100	WALLS		On the Walls	016	Dark beige-ish or light brown in color	N/A
