User ID #	Item #	Item Type	Item Type Modifier	Category	Category Item #	Description	Nearby
036	041	SCALES		On the Floor	041	CVS/pharmacy bodyweight scale with clear glass top	CLOSET, ENTRY DOOR, SPACE HEATER
036	042	PERSONAL ITEMS	04	On the Floor	042	One bobby pin	SCALE, SPACE HEATER
036	043	RACKS		Furniture	001	Accordion-style wooden clothes-drying rack	
036	044	CLOTHING	05	Furniture	002	Dark green towel, leopard-print jacket, beige bra, other shirts and sweaters (mostly dark blue or black)	CLOTHES DRYING RACK
036	045	DRESSERS		Furniture	003	White wooden dresser with 6 drawers in a 2x3 grid; three drawers are fully open (two filled with clothing such that they cannot close), three are partially open (between 1-2")	MIRROR, SENTRY SAFE, BED
036	046	TOWELS		Furniture	004	One purple towel, one green towel	DRESSER
036	047	PILLOWS	02	Furniture	005	Sleeping pillow with leopard-print case	DRESSER
036	048	ELECTRONICS	02	Furniture	006	Dark green heating pad	DRESSER
036	049	PERSONAL ITEMS	05	Furniture	007	A bag of cotton balls	DRESSER
036	050	CLOTHING	06	Furniture	008	Misc piled clothing (blacks, reds, greens)	DRESSER
036	051	BAGS	08	Furniture	009	Green anti-allergen bag	DRESSER
036	052	BOXES	05	Furniture	010	Unopened box of black tights, green and clear plastic jewel case	DRESSER
036	053	ART	01	Furniture	011	Small wooden sculpture of an elephant (eleborately painted), framed triptych of hand-drawn earth, wind, fire, water representations	DRESSER
036	054	BEDS		Furniture	012	White wooden bed with four posts and headboard: maroon fitted sheet, double-sided comforter with one side grey and one side white, pink, and black patterns, comforter with blue paisley	DRESSER, WINDOW, TRASH CAN
036	055	PILLOWS	03	Furniture	013	One white, pink and black patterned pillow, one dark brown armrest pillow, one pillow in white pillowcase	BED
036	056	BAGS	09	Furniture	014	One dark brown leather purse, one white canvas shopping bag	BED
036	057	ELECTRONICS	03	Furniture	015	Black iPhone in black translucent case	BED
036	058	COMPUTERS		Furniture	016	Dark grey Chromebook	BED
036	059	HUMANS		Furniture	017	Woman in pajama pants, a sweater, and a black beanie	BED
036	060	NIGHTSTANDS		Furniture	018	White wood nightstand with two shelves and one drawer	BED, TRASH BIN, ART BIN
036	061	MEDICINES	02	Furniture	019	Methylphenadate, L-Theanine, Ashwagandha Gold, B-Complex, Zinc, Magnesium Citrate, Sunflower Lecithin, Phenylethylamine Hcl, Turmeric ____cumin, ___lrazopam, one more prescription bottle with worn-off label, Ibuprofen, Inositol powder (for cellular health), 5-HTP	NIGHTSTAND
036	062	ELECTRONICS	04	Furniture	020	Old phones (?)	NIGHTSTAND
036	063	PERSONAL ITEMS	06	Furniture	021	Black glasses case	NIGHTSTAND
036	064	BOOKS	02	Furniture	022	Two stacks of books, incl: "How to Solve It", "Narrative Therapy - Responding To Your Questions", "Self-Therapy", "Turkish Designs Postcard Coloring Book", "The Tao of Pooh"	NIGHTSTAND
036	065	BOTTLES	03	Furniture	023	Rosewater spray, another spray bottle with light yellow liquid	NIGHTSTAND
036	066	TRAYS		Furniture	024	Clear glass ash tray	NIGHTSTAND
036	067	PIPES		Furniture	025	Glass pipe	NIGHTSTAND
036	068	MISC	02	Furniture	026	Three lighters, Duracel batteries, small flashlight, tweezers, cigar (?), small picture of a prince with a very large crown (?), grip strength trainer, small verona shot glass, nail clippers, two brown ponytail holders	NIGHTSTAND
036	069	WRITING IMPLEMENTS		Furniture	027	Pencils and pens	NIGHTSTAND
036	070	PAPERS	04	Furniture	028	Roll of toilet paper tissue, stack of misc papers incl: PG&E statement, Blue Shield of California Statement, hand-written note about medicinal (?) dosages	NIGHTSTAND
036	071	HERBS		Furniture	029	Small clear container of marijuana	NIGHTSTAND
036	072	FOOD		Furniture	030	Chocolate truffle bar, open and in ziploc bag	NIGHTSTAND
036	073	LIGHTING	01	Furniture	031	Small antique-looking table lamp with stained glass shade	NIGHTSTAND
036	074	JEWELRY	02	Furniture	032	Two decorative trays containing bracelets, necklaces, and earrings	NIGHTSTAND
036	075	ART	02	Furniture	033	Painted wood block (sky scene)	NIGHTSTAND
036	076	DOORS	01	On the Walls	001	Entry door: medium brown wood with gold knob	YOGA MAT, SPACE HEATER, CALENDAR
036	077	WINDOWS		On the Walls	002	Double window with off-white blinds (approx halfway raised)	BED, ROMAN PAINTING
036	078	ART	03	On the Walls	003	Painting of Roman Empire-esque architecture in elaborate gold frame, appears to be old	BED, WINDOW
036	079	DOORS	02	On the Walls	004	White painted wood sliding closet door (appears one is missing)	TRASH BAG, SPACE HEATER, CALENDAR
036	080	CLOTHING	07	On the Walls	005	Hanging: sweaters, jeans, belts, suspenders, dressers; On floor: bags, tennis shoes, flip-flops, flats, empty shopping bags; On shelf: shirts and other misc packed into clear large storage bags	CLOSET
036	081	CALENDARS		On the Walls	006	Calendar depicting space scenes, set to Jan 2017	CLOSET, SPACE HEATER, SMALL WHITE BOARD
036	082	BOARDS	02	On the Walls	007	Small whiteboard with writing in black marker (illegible)	CALENDAR, MUCHA PAINTING
036	083	ART	04	On the Walls	008	Mucha replica of the four seasons and astrological signs	SMALL WHITE BOARD, CALENDAR
036	084	HEATERS		On the Walls	009	Bronze metal space heater, built into wall (appears old)	CLOSET, ENTRY DOOR, CALENDAR
036	085	LIGHTING	02	On the Walls	010	Red Christmas lights, hung around upper perimeter of room and down one corner	WALLS
036	086	WALLS		On the Walls	011	Painted white (appears to be many coats thick)	N/A
