User ID #	Item #	Item Type	Item Type Modifier	Category	Category Item #	Description	Nearby
015	067	PERSONAL ITEMS	03	Furniture	044	Natural Organic Raw Pure Shea Butter, purple comb, box full of tubes and medical tape, grey mirror that says "THIS IS MY WELL-ADJUSTED FACE", black glasses case (closed), Extra Moist Transition___ Milk lotion, cardboard owl container with three different bottles of lotion, contacts case, eye makeup brush, beeswax/coconut oil/shea butter chapstick, black medical tape	BLUE DRESSER
015	068	CONTAINERS	06	Furniture	045	Box lid: contains two tubes of chapstick, one battery, two drill bits, and one broken pink pill	BLUE DRESSER
015	069	BOOKS	04	Furniture	046	Two stacks of twelve books total: "Finite and Infinite Games" by James P Carse (others do not have spines turned out)	BLUE DRESSER
015	070	MEDICINES	01	Furniture	047	Three white supplement bottles	BLUE DRESSER
015	071	BOXES	05	Furniture	048	One white and brown flecked cardboard box	BLUE DRESSER
015	072	MISC	03	Furniture	049	One wadded tissue, one terry cloth stuffed turtle in a red bag, one black terry cloth cat, two blue plastic clips, a fork, black utility knife, sheet of pop-out pills (blue) with three missing	BLUE DRESSER
015	073	TRUNKS		Furniture	050	Wooden trunk: on top is a regular to micro usb cable, a black pair of pants, and two closed tins	BLUE DRESSER, BOOKSHELF
015	074	SHELVES	02	Furniture	051	Slender white bookshelf with five shelves	TRUNK, ENTRY CURTAIN
015	075	SUPPLIES		Furniture	052	Box filled with gorilla glue, rope, a headlamp, a few kinds of tape, etc	BOOKSHELF
015	076	BOOKS	05	Furniture	053	Three cubbies filled with notebooks and books (authors include David Foster Wallace and Amy Hempel)	BOOKSHELF
015	077	MISC	04	Furniture	054	White mask, heating pad, empty whiskey bottle, yarn	BOOKSHELF
015	078	CLOTHING	03	Furniture	055	Hook on side of shelf holds one black business skirt and jacket	BOOKSHELF
015	079	CURTAINS		On the Walls	001	Black rod holding up dark blue curtains (to separate room from hall)	WHITE DRAWERS, BOOKSHELF
015	080	BOARDS		On the Walls	002	Large corkboard with organized system of hand-written notes; top column reads "2-3 mos", "3-6 mos", "6mos-1year", "1year+", below are cards and post-its with health and physical therapy goals	WHITE DRESSER, ENTRY CURTAIN
015	081	VENTS		On the Walls	003	White painted metal wall vent	EASY CHAIR, WHITEBOARD
015	082	BLANKETS		On the Walls	004	Large bluish grey damask-patterned blanket	BED
015	083	WINDOWS	01	On the Walls	005	Covered by large dark brown blanket held over window with two silver carabiners	BED, GREEN WIRE SHELF
015	084	CLOSETS		On the Walls	006	Double-wide closet with one mirrored sliding door (other is missing); inside can see dresses, sweaters, and shirts (hanging), larger clothing, blankets, or scarves (on shelf), two large tubs filled with clothing, one orange clothes hanger, one teal clotheshanger, one sweater, several pairs of shoes (on floor)	DUMBBELLS, CLOTHES BASKET, GREEN WIRE SHELF
015	085	WINDOWS	02	On the Walls	007	Long window with partial stained-glass covering (light pink and green flowers)	MIRROR, BLUE DRESSER
015	086	MEDICINES	02	On the Walls	008	Hyaluronic Acid, Daily C-Protect, Licorice, 100% clove, Vitamin D3, Theanine, 5-HTP, Green Tea Extract, NAC, container full of unlabeled self-filled (?) capsules	WINDOW(02)
015	087	ART		On the Walls	009	Framed map of "Principal Cities of the Old World"	WINDOW(02)
015	088	FOOD		On the Walls	010	Bar of Lindt 90% Cocoa Supreme Dark	WINDOW(02)
015	089	MISC	05	On the Walls	011	Large shard of glass (with some red on it), porcelain cat wearing a green necktie, orange and beige necktie (rolled into a coil), empty glass jar	WINDOW(02)
015	090	PAPERS	04	On the Walls	012	Small manilla envelope	WINDOW(02)
015	091	WALLS	05	On the Walls	013	White	N/A
